from,to,Freq,weight,from_name,from_Class,from_Gender,from_degree,from_Eigen,from_betweenness,to_name,to_Class,to_Gender,to_degree,to_Eigen,to_betweenness
86,126,5,5,1632,4B,F,47,0.008528200366682611,17.437722600664216,1711,1A,F,86,0.07787895012458947,207.72791024407562
99,126,1,1,1665,1B,M,123,1,390.9779572941824,1711,1A,F,86,0.07787895012458947,207.72791024407562
103,126,2,2,1673,1B,M,124,0.44741676210380227,326.48456339800236,1711,1A,F,86,0.07787895012458947,207.72791024407562
104,126,50,50,1674,1B,F,75,0.3312574202335624,91.08310612251604,1711,1A,F,86,0.07787895012458947,207.72791024407562
105,126,3,3,1675,1B,F,104,0.6461281486493063,259.4131364048328,1711,1A,F,86,0.07787895012458947,207.72791024407562
106,126,1,1,1680,1B,F,50,0.4005892130582655,137.4138337438568,1711,1A,F,86,0.07787895012458947,207.72791024407562
109,126,8,8,1684,1B,F,103,0.5260417045339579,209.511159739794,1711,1A,F,86,0.07787895012458947,207.72791024407562
111,126,1,1,1687,1B,F,43,0.279582482417098,28.177352778050672,1711,1A,F,86,0.07787895012458947,207.72791024407562
113,126,4,4,1695,1B,F,103,0.881131114999208,174.154962055212,1711,1A,F,86,0.07787895012458947,207.72791024407562
114,126,7,7,1696,1B,F,79,0.4229833885480108,145.53399436579048,1711,1A,F,86,0.07787895012458947,207.72791024407562
115,126,2,2,1697,1B,M,116,0.9040034878035931,193.2803707974795,1711,1A,F,86,0.07787895012458947,207.72791024407562
117,126,1,1,1700,3B,F,121,0.09346166615076677,265.44212736971156,1711,1A,F,86,0.07787895012458947,207.72791024407562
118,126,68,68,1702,2B,F,58,0.09294792912842219,106.2881889547248,1711,1A,F,86,0.07787895012458947,207.72791024407562
119,126,2,2,1704,2B,M,95,0.17556311368167601,142.5181211361056,1711,1A,F,86,0.07787895012458947,207.72791024407562
120,126,2,2,1705,4A,M,68,0.05371808442132857,74.23135581473039,1711,1A,F,86,0.07787895012458947,207.72791024407562
123,126,3,3,1708,2B,M,118,0.16221412892189904,256.70033752481845,1711,1A,F,86,0.07787895012458947,207.72791024407562
7,127,1,1,1434,5B,F,94,0.061389972994175326,163.22329818962757,1712,3B,F,56,0.02003014539847663,153.01150822690147
12,127,1,1,1443,5B,F,96,0.04913317503857255,200.48925709830635,1712,3B,F,56,0.02003014539847663,153.01150822690147
20,127,1,1,1465,5B,F,61,0.03739761545844901,355.55180636212145,1712,3B,F,56,0.02003014539847663,153.01150822690147
23,127,1,1,1475,5B,F,46,0.01833450986157257,57.119124744746536,1712,3B,F,56,0.02003014539847663,153.01150822690147
24,127,1,1,1477,5A,M,98,0.04200824872595394,401.5998716488731,1712,3B,F,56,0.02003014539847663,153.01150822690147
29,127,1,1,1486,5B,M,65,0.024882499569988413,100.05464731468341,1712,3B,F,56,0.02003014539847663,153.01150822690147
56,127,33,33,1551,3B,M,134,0.059722436654595375,645.7707111093797,1712,3B,F,56,0.02003014539847663,153.01150822690147
57,127,31,31,1552,3B,F,123,0.07256523480409821,495.651518180023,1712,3B,F,56,0.02003014539847663,153.01150822690147
58,127,22,22,1555,3B,F,68,0.05514770297994928,134.8556107441021,1712,3B,F,56,0.02003014539847663,153.01150822690147
59,127,1,1,1558,3B,M,101,0.09381697911067091,242.1827791773062,1712,3B,F,56,0.02003014539847663,153.01150822690147
60,127,15,15,1560,3B,F,100,0.05666446207074645,254.78872325699868,1712,3B,F,56,0.02003014539847663,153.01150822690147
61,127,24,24,1562,3B,F,58,0.039161520671399754,92.84882391364047,1712,3B,F,56,0.02003014539847663,153.01150822690147
63,127,6,6,1564,3B,M,78,0.0370279287679567,101.28888023125393,1712,3B,F,56,0.02003014539847663,153.01150822690147
64,127,8,8,1567,3B,M,86,0.046644467582306406,107.05098042926568,1712,3B,F,56,0.02003014539847663,153.01150822690147
65,127,73,73,1570,3B,F,51,0.021211102108337,57.73702723910333,1712,3B,F,56,0.02003014539847663,153.01150822690147
66,127,7,7,1572,3B,F,106,0.0701025680648404,311.37819578053336,1712,3B,F,56,0.02003014539847663,153.01150822690147
67,127,94,94,1574,3B,F,63,0.056815369244679594,139.6050567464097,1712,3B,F,56,0.02003014539847663,153.01150822690147
69,127,19,19,1579,3B,M,122,0.08345497552058628,405.1225472328129,1712,3B,F,56,0.02003014539847663,153.01150822690147
70,127,12,12,1580,3B,M,44,0.03841290115936279,59.66680346831521,1712,3B,F,56,0.02003014539847663,153.01150822690147
73,127,27,27,1594,3B,M,97,0.051675604643930145,137.21091047010074,1712,3B,F,56,0.02003014539847663,153.01150822690147
79,127,1,1,1613,2A,M,111,0.22536143881316556,310.6283815348961,1712,3B,F,56,0.02003014539847663,153.01150822690147
85,127,1,1,1630,4B,M,63,0.004902522462070589,248.1196774248347,1712,3B,F,56,0.02003014539847663,153.01150822690147
86,127,1,1,1632,4B,F,47,0.008528200366682611,17.437722600664216,1712,3B,F,56,0.02003014539847663,153.01150822690147
110,127,22,22,1685,3B,F,63,0.06660308021711393,126.1125822262027,1712,3B,F,56,0.02003014539847663,153.01150822690147
117,127,22,22,1700,3B,F,121,0.09346166615076677,265.44212736971156,1712,3B,F,56,0.02003014539847663,153.01150822690147
122,127,16,16,1707,3B,M,68,0.05311894654610853,139.67079324602764,1712,3B,F,56,0.02003014539847663,153.01150822690147
124,127,16,16,1709,Teachers,NA,59,0.0172303432966096,47.698031967512826,1712,3B,F,56,0.02003014539847663,153.01150822690147
93,128,33,33,1650,Teachers,NA,54,0.046996643316481554,102.50869000369973,1713,2B,F,32,0.058111885819540715,2.0015371184815054
107,128,3,3,1681,1B,M,43,0.4285707365286958,19.846162967006993,1713,2B,F,32,0.058111885819540715,2.0015371184815054
108,128,8,8,1682,1B,F,40,0.3452218463952216,22.96671081014465,1713,2B,F,32,0.058111885819540715,2.0015371184815054
110,128,1,1,1685,3B,F,63,0.06660308021711393,126.1125822262027,1713,2B,F,32,0.058111885819540715,2.0015371184815054
116,128,5,5,1698,1B,M,99,0.8963007687375386,351.0608082846177,1713,2B,F,32,0.058111885819540715,2.0015371184815054
119,128,193,193,1704,2B,M,95,0.17556311368167601,142.5181211361056,1713,2B,F,32,0.058111885819540715,2.0015371184815054
121,128,16,16,1706,2B,F,33,0.12166382612862518,11.072773024673808,1713,2B,F,32,0.058111885819540715,2.0015371184815054
123,128,11,11,1708,2B,M,118,0.16221412892189904,256.70033752481845,1713,2B,F,32,0.058111885819540715,2.0015371184815054
125,128,5,5,1710,2B,M,46,0.025908436149893906,18.201726812854155,1713,2B,F,32,0.058111885819540715,2.0015371184815054
3,129,1,1,1428,5B,M,82,0.030724865519447416,61.880057653283544,1714,3A,M,82,0.052856617132622366,77.71882644311557
7,129,1,1,1434,5B,F,94,0.061389972994175326,163.22329818962757,1714,3A,M,82,0.052856617132622366,77.71882644311557
10,129,1,1,1439,5B,M,76,0.03155352317282955,52.729191264290655,1714,3A,M,82,0.052856617132622366,77.71882644311557
15,129,1,1,1453,5A,F,57,0.027710716052961888,91.81992073270504,1714,3A,M,82,0.052856617132622366,77.71882644311557
21,129,2,2,1468,5A,M,84,0.045921799158919335,304.61054774228086,1714,3A,M,82,0.052856617132622366,77.71882644311557
28,129,1,1,1483,5A,F,49,0.010022969858682427,54.07421059082416,1714,3A,M,82,0.052856617132622366,77.71882644311557
56,129,7,7,1551,3B,M,134,0.059722436654595375,645.7707111093797,1714,3A,M,82,0.052856617132622366,77.71882644311557
58,129,2,2,1555,3B,F,68,0.05514770297994928,134.8556107441021,1714,3A,M,82,0.052856617132622366,77.71882644311557
59,129,6,6,1558,3B,M,101,0.09381697911067091,242.1827791773062,1714,3A,M,82,0.052856617132622366,77.71882644311557
61,129,4,4,1562,3B,F,58,0.039161520671399754,92.84882391364047,1714,3A,M,82,0.052856617132622366,77.71882644311557
62,129,1,1,1563,5B,F,97,0.1290713347535413,259.0272039463917,1714,3A,M,82,0.052856617132622366,77.71882644311557
63,129,2,2,1564,3B,M,78,0.0370279287679567,101.28888023125393,1714,3A,M,82,0.052856617132622366,77.71882644311557
64,129,11,11,1567,3B,M,86,0.046644467582306406,107.05098042926568,1714,3A,M,82,0.052856617132622366,77.71882644311557
65,129,10,10,1570,3B,F,51,0.021211102108337,57.73702723910333,1714,3A,M,82,0.052856617132622366,77.71882644311557
67,129,2,2,1574,3B,F,63,0.056815369244679594,139.6050567464097,1714,3A,M,82,0.052856617132622366,77.71882644311557
69,129,3,3,1579,3B,M,122,0.08345497552058628,405.1225472328129,1714,3A,M,82,0.052856617132622366,77.71882644311557
70,129,11,11,1580,3B,M,44,0.03841290115936279,59.66680346831521,1714,3A,M,82,0.052856617132622366,77.71882644311557
73,129,7,7,1594,3B,M,97,0.051675604643930145,137.21091047010074,1714,3A,M,82,0.052856617132622366,77.71882644311557
79,129,6,6,1613,2A,M,111,0.22536143881316556,310.6283815348961,1714,3A,M,82,0.052856617132622366,77.71882644311557
84,129,7,7,1628,2A,M,111,0.15598238383988897,232.93041219494623,1714,3A,M,82,0.052856617132622366,77.71882644311557
95,129,2,2,1656,1B,M,82,0.3344744717975045,173.63291705600153,1714,3A,M,82,0.052856617132622366,77.71882644311557
99,129,1,1,1665,1B,M,123,1,390.9779572941824,1714,3A,M,82,0.052856617132622366,77.71882644311557
100,129,5,5,1666,1B,M,110,0.8683659036275774,258.46411408825924,1714,3A,M,82,0.052856617132622366,77.71882644311557
103,129,6,6,1673,1B,M,124,0.44741676210380227,326.48456339800236,1714,3A,M,82,0.052856617132622366,77.71882644311557
105,129,2,2,1675,1B,F,104,0.6461281486493063,259.4131364048328,1714,3A,M,82,0.052856617132622366,77.71882644311557
112,129,27,27,1688,1B,M,86,0.5927744264077557,202.23035694961337,1714,3A,M,82,0.052856617132622366,77.71882644311557
113,129,3,3,1695,1B,F,103,0.881131114999208,174.154962055212,1714,3A,M,82,0.052856617132622366,77.71882644311557
116,129,2,2,1698,1B,M,99,0.8963007687375386,351.0608082846177,1714,3A,M,82,0.052856617132622366,77.71882644311557
119,129,2,2,1704,2B,M,95,0.17556311368167601,142.5181211361056,1714,3A,M,82,0.052856617132622366,77.71882644311557
122,129,4,4,1707,3B,M,68,0.05311894654610853,139.67079324602764,1714,3A,M,82,0.052856617132622366,77.71882644311557
123,129,20,20,1708,2B,M,118,0.16221412892189904,256.70033752481845,1714,3A,M,82,0.052856617132622366,77.71882644311557
125,129,1,1,1710,2B,M,46,0.025908436149893906,18.201726812854155,1714,3A,M,82,0.052856617132622366,77.71882644311557
126,129,1,1,1711,1A,F,86,0.07787895012458947,207.72791024407562,1714,3A,M,82,0.052856617132622366,77.71882644311557
127,129,8,8,1712,3B,F,56,0.02003014539847663,153.01150822690147,1714,3A,M,82,0.052856617132622366,77.71882644311557
93,130,13,13,1650,Teachers,NA,54,0.046996643316481554,102.50869000369973,1715,2B,F,22,0.013478229816108626,15.852905926361522
118,130,1,1,1702,2B,F,58,0.09294792912842219,106.2881889547248,1715,2B,F,22,0.013478229816108626,15.852905926361522
121,130,19,19,1706,2B,F,33,0.12166382612862518,11.072773024673808,1715,2B,F,22,0.013478229816108626,15.852905926361522
123,130,6,6,1708,2B,M,118,0.16221412892189904,256.70033752481845,1715,2B,F,22,0.013478229816108626,15.852905926361522
16,131,1,1,1457,5A,F,111,0.08579374349009913,228.77999073509542,1718,2B,F,58,0.09096338423086289,44.2722448129463
41,131,1,1,1519,4A,F,41,0.013214875079206873,54.228625808675844,1718,2B,F,58,0.09096338423086289,44.2722448129463
53,131,2,2,1546,4A,F,59,0.03575087612780216,46.69774297588602,1718,2B,F,58,0.09096338423086289,44.2722448129463
54,131,1,1,1548,4A,M,79,0.052776232332947724,196.51988175169737,1718,2B,F,58,0.09096338423086289,44.2722448129463
59,131,1,1,1558,3B,M,101,0.09381697911067091,242.1827791773062,1718,2B,F,58,0.09096338423086289,44.2722448129463
63,131,1,1,1564,3B,M,78,0.0370279287679567,101.28888023125393,1718,2B,F,58,0.09096338423086289,44.2722448129463
77,131,1,1,1606,2A,F,54,0.047625651922537815,103.87429240082437,1718,2B,F,58,0.09096338423086289,44.2722448129463
79,131,1,1,1613,2A,M,111,0.22536143881316556,310.6283815348961,1718,2B,F,58,0.09096338423086289,44.2722448129463
81,131,4,4,1617,2A,F,72,0.07747416992326152,112.49279966880955,1718,2B,F,58,0.09096338423086289,44.2722448129463
83,131,76,76,1625,2A,M,104,0.1335711957094993,212.0000185269649,1718,2B,F,58,0.09096338423086289,44.2722448129463
84,131,1,1,1628,2A,M,111,0.15598238383988897,232.93041219494623,1718,2B,F,58,0.09096338423086289,44.2722448129463
88,131,81,81,1641,2A,F,58,0.06681083959629078,34.92940954628816,1718,2B,F,58,0.09096338423086289,44.2722448129463
89,131,4,4,1643,2A,F,53,0.032752578015833284,22.19711492334034,1718,2B,F,58,0.09096338423086289,44.2722448129463
91,131,12,12,1648,2A,F,70,0.07449019561281459,57.559654172834605,1718,2B,F,58,0.09096338423086289,44.2722448129463
93,131,53,53,1650,Teachers,NA,54,0.046996643316481554,102.50869000369973,1718,2B,F,58,0.09096338423086289,44.2722448129463
118,131,20,20,1702,2B,F,58,0.09294792912842219,106.2881889547248,1718,2B,F,58,0.09096338423086289,44.2722448129463
119,131,12,12,1704,2B,M,95,0.17556311368167601,142.5181211361056,1718,2B,F,58,0.09096338423086289,44.2722448129463
121,131,34,34,1706,2B,F,33,0.12166382612862518,11.072773024673808,1718,2B,F,58,0.09096338423086289,44.2722448129463
123,131,15,15,1708,2B,M,118,0.16221412892189904,256.70033752481845,1718,2B,F,58,0.09096338423086289,44.2722448129463
125,131,5,5,1710,2B,M,46,0.025908436149893906,18.201726812854155,1718,2B,F,58,0.09096338423086289,44.2722448129463
128,131,16,16,1713,2B,F,32,0.058111885819540715,2.0015371184815054,1718,2B,F,58,0.09096338423086289,44.2722448129463
130,131,5,5,1715,2B,F,22,0.013478229816108626,15.852905926361522,1718,2B,F,58,0.09096338423086289,44.2722448129463
12,132,1,1,1443,5B,F,96,0.04913317503857255,200.48925709830635,1719,3A,F,90,0.054596354492214755,182.14510164700846
21,132,1,1,1468,5A,M,84,0.045921799158919335,304.61054774228086,1719,3A,F,90,0.054596354492214755,182.14510164700846
26,132,1,1,1480,5B,F,95,0.04261120816502878,300.2829992701474,1719,3A,F,90,0.054596354492214755,182.14510164700846
33,132,1,1,1498,5A,M,106,0.04925317282021246,412.4266122858271,1719,3A,F,90,0.054596354492214755,182.14510164700846
48,132,1,1,1532,4A,M,92,0.06770461667226976,138.71523581466056,1719,3A,F,90,0.054596354492214755,182.14510164700846
56,132,2,2,1551,3B,M,134,0.059722436654595375,645.7707111093797,1719,3A,F,90,0.054596354492214755,182.14510164700846
57,132,10,10,1552,3B,F,123,0.07256523480409821,495.651518180023,1719,3A,F,90,0.054596354492214755,182.14510164700846
58,132,4,4,1555,3B,F,68,0.05514770297994928,134.8556107441021,1719,3A,F,90,0.054596354492214755,182.14510164700846
59,132,15,15,1558,3B,M,101,0.09381697911067091,242.1827791773062,1719,3A,F,90,0.054596354492214755,182.14510164700846
60,132,3,3,1560,3B,F,100,0.05666446207074645,254.78872325699868,1719,3A,F,90,0.054596354492214755,182.14510164700846
61,132,2,2,1562,3B,F,58,0.039161520671399754,92.84882391364047,1719,3A,F,90,0.054596354492214755,182.14510164700846
63,132,13,13,1564,3B,M,78,0.0370279287679567,101.28888023125393,1719,3A,F,90,0.054596354492214755,182.14510164700846
64,132,3,3,1567,3B,M,86,0.046644467582306406,107.05098042926568,1719,3A,F,90,0.054596354492214755,182.14510164700846
65,132,3,3,1570,3B,F,51,0.021211102108337,57.73702723910333,1719,3A,F,90,0.054596354492214755,182.14510164700846
66,132,5,5,1572,3B,F,106,0.0701025680648404,311.37819578053336,1719,3A,F,90,0.054596354492214755,182.14510164700846
67,132,6,6,1574,3B,F,63,0.056815369244679594,139.6050567464097,1719,3A,F,90,0.054596354492214755,182.14510164700846
69,132,10,10,1579,3B,M,122,0.08345497552058628,405.1225472328129,1719,3A,F,90,0.054596354492214755,182.14510164700846
70,132,3,3,1580,3B,M,44,0.03841290115936279,59.66680346831521,1719,3A,F,90,0.054596354492214755,182.14510164700846
73,132,2,2,1594,3B,M,97,0.051675604643930145,137.21091047010074,1719,3A,F,90,0.054596354492214755,182.14510164700846
79,132,2,2,1613,2A,M,111,0.22536143881316556,310.6283815348961,1719,3A,F,90,0.054596354492214755,182.14510164700846
83,132,1,1,1625,2A,M,104,0.1335711957094993,212.0000185269649,1719,3A,F,90,0.054596354492214755,182.14510164700846
85,132,1,1,1630,4B,M,63,0.004902522462070589,248.1196774248347,1719,3A,F,90,0.054596354492214755,182.14510164700846
86,132,2,2,1632,4B,F,47,0.008528200366682611,17.437722600664216,1719,3A,F,90,0.054596354492214755,182.14510164700846
89,132,4,4,1643,2A,F,53,0.032752578015833284,22.19711492334034,1719,3A,F,90,0.054596354492214755,182.14510164700846
91,132,28,28,1648,2A,F,70,0.07449019561281459,57.559654172834605,1719,3A,F,90,0.054596354492214755,182.14510164700846
98,132,1,1,1664,1B,M,85,0.45940829164599184,131.61222101230086,1719,3A,F,90,0.054596354492214755,182.14510164700846
110,132,5,5,1685,3B,F,63,0.06660308021711393,126.1125822262027,1719,3A,F,90,0.054596354492214755,182.14510164700846
114,132,1,1,1696,1B,F,79,0.4229833885480108,145.53399436579048,1719,3A,F,90,0.054596354492214755,182.14510164700846
115,132,1,1,1697,1B,M,116,0.9040034878035931,193.2803707974795,1719,3A,F,90,0.054596354492214755,182.14510164700846
116,132,1,1,1698,1B,M,99,0.8963007687375386,351.0608082846177,1719,3A,F,90,0.054596354492214755,182.14510164700846
117,132,5,5,1700,3B,F,121,0.09346166615076677,265.44212736971156,1719,3A,F,90,0.054596354492214755,182.14510164700846
119,132,2,2,1704,2B,M,95,0.17556311368167601,142.5181211361056,1719,3A,F,90,0.054596354492214755,182.14510164700846
122,132,2,2,1707,3B,M,68,0.05311894654610853,139.67079324602764,1719,3A,F,90,0.054596354492214755,182.14510164700846
124,132,4,4,1709,Teachers,NA,59,0.0172303432966096,47.698031967512826,1719,3A,F,90,0.054596354492214755,182.14510164700846
125,132,2,2,1710,2B,M,46,0.025908436149893906,18.201726812854155,1719,3A,F,90,0.054596354492214755,182.14510164700846
126,132,1,1,1711,1A,F,86,0.07787895012458947,207.72791024407562,1719,3A,F,90,0.054596354492214755,182.14510164700846
127,132,2,2,1712,3B,F,56,0.02003014539847663,153.01150822690147,1719,3A,F,90,0.054596354492214755,182.14510164700846
128,132,1,1,1713,2B,F,32,0.058111885819540715,2.0015371184815054,1719,3A,F,90,0.054596354492214755,182.14510164700846
129,132,33,33,1714,3A,M,82,0.052856617132622366,77.71882644311557,1719,3A,F,90,0.054596354492214755,182.14510164700846
37,133,1,1,1503,4A,F,93,0.06624947554667325,294.29944501487057,1720,3A,F,84,0.04973094906136421,77.04090398818273
56,133,4,4,1551,3B,M,134,0.059722436654595375,645.7707111093797,1720,3A,F,84,0.04973094906136421,77.04090398818273
57,133,47,47,1552,3B,F,123,0.07256523480409821,495.651518180023,1720,3A,F,84,0.04973094906136421,77.04090398818273
58,133,3,3,1555,3B,F,68,0.05514770297994928,134.8556107441021,1720,3A,F,84,0.04973094906136421,77.04090398818273
59,133,7,7,1558,3B,M,101,0.09381697911067091,242.1827791773062,1720,3A,F,84,0.04973094906136421,77.04090398818273
60,133,2,2,1560,3B,F,100,0.05666446207074645,254.78872325699868,1720,3A,F,84,0.04973094906136421,77.04090398818273
61,133,8,8,1562,3B,F,58,0.039161520671399754,92.84882391364047,1720,3A,F,84,0.04973094906136421,77.04090398818273
62,133,2,2,1563,5B,F,97,0.1290713347535413,259.0272039463917,1720,3A,F,84,0.04973094906136421,77.04090398818273
63,133,10,10,1564,3B,M,78,0.0370279287679567,101.28888023125393,1720,3A,F,84,0.04973094906136421,77.04090398818273
65,133,1,1,1570,3B,F,51,0.021211102108337,57.73702723910333,1720,3A,F,84,0.04973094906136421,77.04090398818273
67,133,3,3,1574,3B,F,63,0.056815369244679594,139.6050567464097,1720,3A,F,84,0.04973094906136421,77.04090398818273
69,133,4,4,1579,3B,M,122,0.08345497552058628,405.1225472328129,1720,3A,F,84,0.04973094906136421,77.04090398818273
70,133,1,1,1580,3B,M,44,0.03841290115936279,59.66680346831521,1720,3A,F,84,0.04973094906136421,77.04090398818273
73,133,7,7,1594,3B,M,97,0.051675604643930145,137.21091047010074,1720,3A,F,84,0.04973094906136421,77.04090398818273
